id,date,text,target
4080,2009-06-06,@B_Real420  Damnn.. I wish I was in Cali...    I wanna be at ya show to make things worst I'm outta freakin wead...  Not cool.,0
4081,2009-05-29,@ryanmtedder He is the truth! But what about Maxwell? You can't forget the future father of my children! ,0
4082,2009-05-31,I can't believe I've gotta work at 1 a.m! ,0
4083,2009-04-18,"had a fun night in Philly even though my ears are still ringing from the club music. Work in the am, yay ",0
4084,2009-06-18,I still can't believe it. ,0
4085,2009-05-30,School in 2 days and it's nearly 12 and not asleep  oh dear.,0
4086,2009-05-22,"rough start today, very ill, unofficial store opening may be delayed ",0
4087,2009-06-23,Just taught my only class for the day.  If only I had nothing to do now ,0
4088,2009-06-20,lent twilight to my cousins.... i don't think it's going to come back in one piece ,0
4089,2009-06-25,@_JAYsee @heykristi my girls!!!! my phone is broken so sorry if im not texting back  i miss you guys terribly.,0
4090,2009-06-18,"Fuck Youtube, Fuck youtube up their stupid white asses. ",0
4091,2009-06-06,getting ready to go to a wedding solo ,0
4092,2009-06-06,some things just make me wanna cry! ,0
4093,2009-06-16,: Begging to have you. ,0
4094,2009-05-02,I forgot to mark my 300th tweet. ,0
4095,2009-06-17,@littlemissscifi man i would be so there if i had the time off/money!!!!     perhaps i could do the bellagio and the mgm!! lol,0
4096,2009-06-17,Had some weird/strange dreams ,0
4097,2009-05-30,"Home, boozed. Fun night. No tb again from n. Gettin worried I may have to stay elsewhere in Glasgow. ",0
4098,2009-05-18,Has an exam this afternoon ,0
4099,2009-06-18,@NadineJonasss I'm not home to see it  ! Whatd he ask and whatd they say?,0
4100,2009-06-21,"fail  ..  retreating to bedroom now, lateline news on.. tired...   written talk only 7 mins long, spose rest of time can be playing around",0
4101,2009-06-20,I wanna blast deathklok but can't since I'm workin in the garage ,0
4102,2009-06-01,About to whoop my bro is some cards. First summer basketball league game tonight. I will be throwing up from nervousness.  i am shoot ...,0
4103,2009-06-19,There's a hole in my pants. ,0
4104,2009-05-13,Robin williams is getting old ,0
4105,2009-06-16,@songzyuuup Was upset I missed Trey in CT. Was about 2 drive from NJ but my little 1 got sick     (treysongz live &gt; http://ustre.am/2txz),0
4106,2009-05-29,@ShakeYourJunk ,0
4107,2009-06-17,Bloody typical. 1st day in 6 months I come on the motorbike and it's bloody raining! ,0
4108,2009-05-03,Got a bunch of water in the jeep because I'm a dumbass and forgot to put the cover on last night. Removed carpet and pulled drain plugs. ,0
4109,2009-06-18,"its been pouring all day, this does not feel like summer vacation...uhh having a really bad day ",0
4110,2009-04-21,@CQuin just found a load of replies I've not seen! Cheers for your wishes. It's sram red on my bike by the way  good effort in the TT!,0
4111,2009-05-02,MIGHT not be able to watch JONAS tonight  its my sister b-day party ,0
4112,2009-06-16,@_CrC_  oh i missed the pic ,0
4113,2009-04-18,"Bless, this woman has been here for 2hours waiting for her son to come and pick her up  Awwwwwww, i hope he arrives soon !!",0
4114,2009-06-07,Sitting with @jesspisani + @bpisani + @jazzamagoo watching the Band workshop here in Rome Italy.. Last day..  Gonna miss everyone here!,0
4115,2009-06-18,i feel like i'm partially responsible for your 3hrs  @NaRai_,0
4116,2009-05-17,@kerryisonfire you're getting a bishy tandoori arent you? ,0
4117,2009-06-20,sorry  maybe you got whatever tamara had?? or is it just tiredness...is that even a word? tiredness???,0
4118,2009-05-17,can't sleep. i need to be up in 3 + 1/2 hours ,0
4119,2009-05-22,AaahhhhH!!!! last nights kareoke at the house killed my fish!!!  #fb,0
4120,2009-06-16,"aaaaaand i'm up. well, i've been up for about an hour actually. Birdie wants to see me today, but i can't because i have no money ",0
4121,2009-06-15,exam today ,0
4122,2009-06-18,i LoVe my kenny pooh  hope everything turns out great love u and want everyone to know it ,0
4123,2009-05-31,@HarlemSocialite lol nothin sickie ,0
4124,2009-05-31,@Johnsbiggestfan wish you could have been there last night! Sorry you're sad  I'm sure he's missing you too. Let's get together soon!,0
4125,2009-05-31, I miss the blue highlight when I click on a tweet in #tweetie,0
4126,2009-06-01,@earljon sorry... ,0
4127,2009-05-02,Wow. It'll never be more. I feel it in my spirit. ,0
4128,2009-06-01,Fedex down 2 set ,0
4129,2009-06-16,is missing someone now.. ,0
4130,2009-05-31,@whimsyandspice sorry jenna.  When is bedtime?,0
4131,2009-06-14,"@allison0528 LOL - never bought anything there...so I got a mug, tote bag, a few shirts...they still don't have any 2009 shirts yet ",0
4132,2009-06-15,Bloody hell! Just accidentally paid my full Etsy bill instead of what's due by today. I feel very stupid now and also very poor! ,0
4133,2009-05-17,@heidimontag  HOw come u guys never reply to me..  Been trying to call u up.. but am not able to :'(,0
4134,2009-05-10,@pollyannamae You just wait. I wasnt when I woke up. Four hours later and its so horrible! I can't talk at all either! ,0
4135,2009-05-17,"can i have a little relax, please? today's summer day and i must study, like ever, when i'd like to be on a tropical beach, or with vary ",0
4136,2009-06-17,"home again, loved last night, I'm feeling cheerful. I hope James' nan is okay though ",0
4137,2009-05-14,My hand hurts ,0
4138,2009-05-29,Hello ALL  How we doin this fine day! its so cold today ,0
4139,2009-05-31,@Moondoll16 THERE'S NO WORDS!?I PUT WORDS ON THERE...OH NOOOO  ,0
4140,2009-06-06,... I so want to buy that Noble ring off the Haris Pilton vendor just for my noble RP character ,0
4141,2009-06-24,I want to be a master of disguise ,0
4142,2009-06-18,"I am not German, but this is a sad day for our northern neighborsin German) http://2tu.us/hta ",0
4143,2009-06-19,@p0pseoul wait.but what if I dont live in NEW YORK?  But the thing is I am really going to NY just not on the 27th..on 20-23rd. (,0
4144,2009-05-03,I am so full right now and it's almost 2:30am. Not good. I regret eating that much this late. ,0
4145,2009-06-06,lol @missnic03 just a friend. not a date  lol,0
4146,2009-06-01,@pioneerpreacher #jealous....   ,0
4147,2009-06-03,there is no sun today.... ,0
4148,2009-06-19,@becky43078 For what its worth.  I love both Dave and Andy's versions of Anodyne.  Not that anyone cares what I think.  ,0
4149,2009-06-19,Working the morning away  But planning to spend the afternoon photographing pearls.,0
4150,2009-06-16,Think I feel a headache comming on ,0
4151,2009-06-05,@KuangEleven  I did not vote for them.,0
4152,2009-06-23,@netasha what the hell is going on? u no love me no mo ho? kidding...but i mishu ,0
4153,2009-06-20,Sore stomach. I hate caffeine ,0
4154,2009-06-16,really bad freakin swimmers ear.. sitting on the couch in pain ,0
4155,2009-06-06,I need to go on a holiday! I need a break.... Why do I have to work? ,0
4156,2009-05-10,"...then early night, all that's missing is the bedtime story and my big box of lego ",0
4157,2009-05-30,@stars202 Cars  Bugs life : l Incredibles ,0
4158,2009-06-20,@dyee812 where is Gamba? and why was I not invited.  ,0
4159,2009-05-18,@belle_lulu Sadly I do think it's going to #rain here after bright and sunny start... worried my hair will run ,0
4160,2009-06-07,Did you see the FLY WITH ME video?! I want to cry. I miss them so much ,0
4161,2009-05-29,"@Steffisticated If they recorded it and sent it to people, they obviously meant for it to get out there.  But if they didn't, I feel bad. ",0
4162,2009-06-23,@littlemunchkin Today's SQ is tricky as I don't watch enough telly nowadays to enjoy the adverts like I used to ,0
4163,2009-06-25,when it will rain in #lahore.... ,0
4164,2009-06-22,@ddlovato don't cry  .. iv'e never lost my voice hope yours comes back!!,0
4165,2009-06-19,Just left Amanda at work.  Not gonna see her until about 5 in the morning... Hope my phone stays on that long!,0
4166,2009-05-29,@mrs_aaberg it certainly was their fault that I had to crawl all over the woods today but I'm afraid it would have broken at home too ,0
4167,2009-06-19,Had a long day. I need to go shopping! But I don't have time at all ,0
4168,2009-05-30, nooooooo.... i really thought it was going to be our day! Sad. I love you Everton &lt;3 Saha's goal was EPIC though #facup,0
4169,2009-05-17,@miss_couture i missed that &quot;freaky&quot; talk ,0
4170,2009-06-16,@nickjonas following me please  make me happy,0
4171,2009-05-30,So disappointed in Cleveland Cavs ,0
4172,2009-06-17,my gums are bleeding. ,0
4173,2009-06-19,Aww I didn't want ciaran to go ,0
4174,2009-05-30,awe! I wish i could bring food to joes work but only too bad i'm at work as well! ,0
4175,2009-06-01,@mixxstina  sorry to hear that. If there is anything I can do just let me know...,0
4176,2009-06-20,@MalleMaus i knoww ,0
4177,2009-06-07,back hurts ,0
4178,2009-05-02,in pretty much bored rite now. ,0
4179,2009-05-31,"@therealsavannah you're welcome! (: aww, okay. well in switzerland you can't buy that maginze.  but i'll look for the rules. ;)",0
4180,2009-05-30,I have been dragged into a dollar store.  help.,0
4181,2009-06-01,i'm tired  its been a long day. thinking about taking a nap. right after i take out my dentures :],0
4182,2009-06-21,@amruth92 oh haaha. @ 1st I thought u said she hate's me... i was like WHAT DID I DO?!? ,0
4183,2009-06-02,"i swear m head will explode, why has my radio course come back to haunt me.....hate it!...*sulk* want to be in the sun ",0
4184,2009-05-10,@stfumichelle :O:O:O:O:O:O I'M FUCKING JEALOUS! JB SAID THE SHIPMENT HADN'T COME YET SO I HAVNT GOT IT YET  -CRIES- I WANT IT SO BAD,0
4185,2009-05-31,Missed Stake Conf today.   But did Genealogy.  Prepping for Temple on Tuesday. #lds,0
4186,2009-05-03,The sun has gone in ,0
4187,2009-05-30,"@CarlyJoH Oh, now I'm sad bc we would've been getting ready together ",0
4188,2009-06-19,http://twitpic.com/7sxto  Here's my board...she lives in SoCal with a friend.  ,0
4189,2009-06-05,drowning in florida right now ,0
4190,2009-05-03,cant wait to get back to atlanta... ,0
4191,2009-06-17,@DanversHerald I am lost. Please help me find a good home. ,0
4192,2009-06-16,oh how i want a Mamiya Universal Press ,0
4193,2009-06-21,"@whatswhat_sian not good really , very tired , weak   , how are you today , did you get all those jobs done ?",0
4194,2009-06-21,my stomach's muscle is aching..  maybe i laugh too hard during the play of badminton...,0
4195,2009-06-20,@psprkl @sdoyon It's bad for their little baby ears ,0
4196,2009-06-06,On a wild goose chase for shoes in the city cuz mine broke ,0
4197,2009-06-15,thinks that twitter is not very interesting ,0
4198,2009-06-01,SBS is really glitchy tonight. ,0
4199,2009-05-29,@CheskieBear to go in their next live chat. ,0
4200,2009-06-17,"@branden3112 I've got internet back now. I don't have an iPhone and I don't have a data plan on my BB, just a normal phone plan. ",0
4201,2009-06-23,Will crawl into bed now - have Prop exam I tomorrow - wish me good luck! I will need it ,0
4202,2009-05-30,"@PerezHilton sadly thats how the show goes, they have to sing/do what they did in the semi-finals ",0
4203,2009-06-18,@nikkybest n don't I wish I was there...  Jealous!,0
4204,2009-05-29,its raining  *shivers*,0
4205,2009-05-30,"Was outside playing Sudoky, but it's getting chilly in Vancouver tonight! I guess is time to go in ",0
4206,2009-06-19,Contemplating exercise. Baking B-day cakes for my daughter. Fighting 'giving a large party' panic ,0
4207,2009-06-01,@mikibear  boo i have meeting ,0
4208,2009-05-28,@emilyabner I hate our phones ,0
4209,2009-06-25,@markwalters74 you're no fun ,0
4210,2009-06-22,@kasrael i saw that too...so odd.  i don't remember when the last time a big metro accident happened in D.C.  ,0
4211,2009-06-16,Scary dream last night ,0
4212,2009-04-19,"Damn, i thought Yamadonga was on TV 2day! Cant seem to find it on any channel now ",0
4213,2009-05-30,Just finished  buying stuff or South Pacific at the Foothills Theatre.  They have gone under ,0
4214,2009-06-19,@suplisa omg i went hunting in asda for it last night i had a real need to watch it! they didnt have it though ,0
4215,2009-06-01,I'm REALLY jealous of @slime73.... ,0
4216,2009-06-06,Pulang dr pim huhuhu bye agaaaa ,0
4217,2009-06-15,"I feel like i'm dying. My bones ache, i cant stop shivering even though i'm really hot and i cant breathe right... This isn't good ",0
4218,2009-06-05,Time to go work. ,0
4219,2009-06-06,@ering8 dudedude your picture is goooorgeous. it looks really professional for some reason haaha i wish i went! ,0
4220,2009-06-18,Dylan Sprouse.Why haven't got you a twitter!? ,0
4221,2009-05-10,I'm a horrible daughter.. I already saw my mom like 10 times and didn't say happy mothers day.. I forgot! ,0
4222,2009-06-07,Im bleeding somewhere i shouldnt be D: im scared. Secret time: never have anal ,0
4223,2009-06-05,I could have lied dammit! But I can't lie to my mom ,0
4224,2009-06-01,Freud is a funny dude. In the library. Hoping on acing my exam on wednesday! Still sad over Nadal's loss. ,0
4225,2009-06-16,@URFAVBUNNY wow @ baby shower. Not poppin ,0
4226,2009-06-17,"@sevinnyne6126 Some people find love too hard to face, whether from past experiences or watching others. I'm a serial cheater  can't stop.",0
4227,2009-06-15,to him*... have you forgotten me after not talking for almost a month? ,0
4228,2009-05-26,i feel more exhausted than i did yesterday ,0
4229,2009-06-24,@nolaheather ugh they drive me heather!!!! Speaking of drive..... we never talked ,0
4230,2009-06-06,Feeling better than I did before... still a little rough though ,0
4231,2009-06-19,I wish I was still sleeping but unfortunately I have to work until 6 ,0
4232,2009-06-17,Video: bethanyjo: Good Times! wish nathaniel could of jammed with us  http://tumblr.com/xyw22p9a9,0
4233,2009-06-15,Just as i sent that last tweet the sun went away  awww im sad now lol... ^drumer-j_3:16^333,0
4234,2009-06-18,@farrier03 Sounds like a blast. ,0
4235,2009-05-18,I'm jealous of everyone who got to watch @davidarchie and david cook's concert!!! ,0
4236,2009-06-02,cntkvrRussian Beauty Maria Sharapova knocked out of French Open ,0
4237,2009-04-20,today is the same like the days before. Tired and all sleepy! My best friend still do not call. I miss her but she too busy to bore her ,0
4238,2009-05-28,"I'm working my way through Escaflowne right now, and someone just saw someone else kiss the wrong someone, and I am sad. ",0
4239,2009-06-19,has cut her hand washing dishes ,0
